index,from_square,action_type,move,action_desc
2927,a6,7,a6b6,동(E) 방향 거리 1
2928,a6,8,a6c6,동(E) 방향 거리 2
2929,a6,9,a6d6,동(E) 방향 거리 3
2930,a6,10,a6e6,동(E) 방향 거리 4
2931,a6,11,a6f6,동(E) 방향 거리 5
2932,a6,12,a6g6,동(E) 방향 거리 6
2933,a6,13,a6h6,동(E) 방향 거리 7
2934,a6,14,a6a5,남(S) 방향 거리 1
2935,a6,15,a6a4,남(S) 방향 거리 2
2936,a6,16,a6a3,남(S) 방향 거리 3
2937,a6,17,a6a2,남(S) 방향 거리 4
2938,a6,18,a6a1,남(S) 방향 거리 5
2939,a6,19,,남(S) 방향 거리 6
2940,a6,20,,남(S) 방향 거리 7
2941,a6,21,,서(W) 방향 거리 1
2942,a6,22,,서(W) 방향 거리 2
2943,a6,23,,서(W) 방향 거리 3
2944,a6,24,,서(W) 방향 거리 4
2945,a6,25,,서(W) 방향 거리 5
2946,a6,26,,서(W) 방향 거리 6
2947,a6,27,,서(W) 방향 거리 7
2948,a6,28,a6b7,북동(NE) 방향 거리 1
2949,a6,29,a6c8,북동(NE) 방향 거리 2
2950,a6,30,,북동(NE) 방향 거리 3
2951,a6,31,,북동(NE) 방향 거리 4
2952,a6,32,,북동(NE) 방향 거리 5
2953,a6,33,,북동(NE) 방향 거리 6
2954,a6,34,,북동(NE) 방향 거리 7
2955,a6,35,,북서(NW) 방향 거리 1
2956,a6,36,,북서(NW) 방향 거리 2
2957,a6,37,,북서(NW) 방향 거리 3
2958,a6,38,,북서(NW) 방향 거리 4
2959,a6,39,,북서(NW) 방향 거리 5
2960,a6,40,,북서(NW) 방향 거리 6
2961,a6,41,,북서(NW) 방향 거리 7
2962,a6,42,a6b5,남동(SE) 방향 거리 1
2963,a6,43,a6c4,남동(SE) 방향 거리 2
2964,a6,44,a6d3,남동(SE) 방향 거리 3
2965,a6,45,a6e2,남동(SE) 방향 거리 4
2966,a6,46,a6f1,남동(SE) 방향 거리 5
2967,a6,47,,남동(SE) 방향 거리 6
2968,a6,48,,남동(SE) 방향 거리 7
2969,a6,49,,남서(SW) 방향 거리 1
2970,a6,50,,남서(SW) 방향 거리 2
2971,a6,51,,남서(SW) 방향 거리 3
2972,a6,52,,남서(SW) 방향 거리 4
2973,a6,53,,남서(SW) 방향 거리 5
2974,a6,54,,남서(SW) 방향 거리 6
2975,a6,55,,남서(SW) 방향 거리 7
2976,a6,56,a6b8,"나이트 이동 (+1,+2)"
2977,a6,57,a6c7,"나이트 이동 (+2,+1)"
2978,a6,58,a6c5,"나이트 이동 (+2,−1)"
2979,a6,59,a6b4,"나이트 이동 (+1,−2)"
2980,a6,60,,"나이트 이동 (−1,−2)"
2981,a6,61,,"나이트 이동 (−2,−1)"
2982,a6,62,,"나이트 이동 (−2,+1)"
2983,a6,63,,"나이트 이동 (−1,+2)"
2984,a6,64,,폰 직진 승격 → 나이트
2985,a6,65,,폰 직진 승격 → 비숍
2986,a6,66,,폰 직진 승격 → 룩
2987,a6,67,,폰 대각선 우 승격 → 나이트
2988,a6,68,,폰 대각선 우 승격 → 비숍
2989,a6,69,,폰 대각선 우 승격 → 룩
2990,a6,70,,폰 대각선 좌 승격 → 나이트
2991,a6,71,,폰 대각선 좌 승격 → 비숍
2992,a6,72,,폰 대각선 좌 승격 → 룩
2993,b6,0,b6b7,북(N) 방향 거리 1
2994,b6,1,b6b8,북(N) 방향 거리 2
2995,b6,2,,북(N) 방향 거리 3
2996,b6,3,,북(N) 방향 거리 4
2997,b6,4,,북(N) 방향 거리 5
2998,b6,5,,북(N) 방향 거리 6
2999,b6,6,,북(N) 방향 거리 7
3000,b6,7,b6c6,동(E) 방향 거리 1
3001,b6,8,b6d6,동(E) 방향 거리 2
3002,b6,9,b6e6,동(E) 방향 거리 3
3003,b6,10,b6f6,동(E) 방향 거리 4
3004,b6,11,b6g6,동(E) 방향 거리 5
3005,b6,12,b6h6,동(E) 방향 거리 6
3006,b6,13,,동(E) 방향 거리 7
3007,b6,14,b6b5,남(S) 방향 거리 1
3008,b6,15,b6b4,남(S) 방향 거리 2
3009,b6,16,b6b3,남(S) 방향 거리 3
3010,b6,17,b6b2,남(S) 방향 거리 4
3011,b6,18,b6b1,남(S) 방향 거리 5
3012,b6,19,,남(S) 방향 거리 6
3013,b6,20,,남(S) 방향 거리 7
3014,b6,21,b6a6,서(W) 방향 거리 1
3015,b6,22,,서(W) 방향 거리 2
3016,b6,23,,서(W) 방향 거리 3
3017,b6,24,,서(W) 방향 거리 4
3018,b6,25,,서(W) 방향 거리 5
3019,b6,26,,서(W) 방향 거리 6
3020,b6,27,,서(W) 방향 거리 7
3021,b6,28,b6c7,북동(NE) 방향 거리 1
3022,b6,29,b6d8,북동(NE) 방향 거리 2
3023,b6,30,,북동(NE) 방향 거리 3
3024,b6,31,,북동(NE) 방향 거리 4
3025,b6,32,,북동(NE) 방향 거리 5
3026,b6,33,,북동(NE) 방향 거리 6
3027,b6,34,,북동(NE) 방향 거리 7
3028,b6,35,b6a7,북서(NW) 방향 거리 1
3029,b6,36,,북서(NW) 방향 거리 2
3030,b6,37,,북서(NW) 방향 거리 3
3031,b6,38,,북서(NW) 방향 거리 4
3032,b6,39,,북서(NW) 방향 거리 5
3033,b6,40,,북서(NW) 방향 거리 6
3034,b6,41,,북서(NW) 방향 거리 7
3035,b6,42,b6c5,남동(SE) 방향 거리 1
3036,b6,43,b6d4,남동(SE) 방향 거리 2
3037,b6,44,b6e3,남동(SE) 방향 거리 3
3038,b6,45,b6f2,남동(SE) 방향 거리 4
3039,b6,46,b6g1,남동(SE) 방향 거리 5
3040,b6,47,,남동(SE) 방향 거리 6
3041,b6,48,,남동(SE) 방향 거리 7
3042,b6,49,b6a5,남서(SW) 방향 거리 1
3043,b6,50,,남서(SW) 방향 거리 2
3044,b6,51,,남서(SW) 방향 거리 3
3045,b6,52,,남서(SW) 방향 거리 4
3046,b6,53,,남서(SW) 방향 거리 5
3047,b6,54,,남서(SW) 방향 거리 6
3048,b6,55,,남서(SW) 방향 거리 7
3049,b6,56,b6c8,"나이트 이동 (+1,+2)"
3050,b6,57,b6d7,"나이트 이동 (+2,+1)"
3051,b6,58,b6d5,"나이트 이동 (+2,−1)"
3052,b6,59,b6c4,"나이트 이동 (+1,−2)"
3053,b6,60,b6a4,"나이트 이동 (−1,−2)"
3054,b6,61,,"나이트 이동 (−2,−1)"
3055,b6,62,,"나이트 이동 (−2,+1)"
3056,b6,63,b6a8,"나이트 이동 (−1,+2)"
3057,b6,64,,폰 직진 승격 → 나이트
3058,b6,65,,폰 직진 승격 → 비숍
3059,b6,66,,폰 직진 승격 → 룩
3060,b6,67,,폰 대각선 우 승격 → 나이트
3061,b6,68,,폰 대각선 우 승격 → 비숍
3062,b6,69,,폰 대각선 우 승격 → 룩
3063,b6,70,,폰 대각선 좌 승격 → 나이트
3064,b6,71,,폰 대각선 좌 승격 → 비숍
3065,b6,72,,폰 대각선 좌 승격 → 룩
3066,c6,0,c6c7,북(N) 방향 거리 1
3067,c6,1,c6c8,북(N) 방향 거리 2
3068,c6,2,,북(N) 방향 거리 3
3069,c6,3,,북(N) 방향 거리 4
3070,c6,4,,북(N) 방향 거리 5
3071,c6,5,,북(N) 방향 거리 6
3072,c6,6,,북(N) 방향 거리 7
3073,c6,7,c6d6,동(E) 방향 거리 1
3074,c6,8,c6e6,동(E) 방향 거리 2
3075,c6,9,c6f6,동(E) 방향 거리 3
3076,c6,10,c6g6,동(E) 방향 거리 4
3077,c6,11,c6h6,동(E) 방향 거리 5
3078,c6,12,,동(E) 방향 거리 6
3079,c6,13,,동(E) 방향 거리 7
3080,c6,14,c6c5,남(S) 방향 거리 1
3081,c6,15,c6c4,남(S) 방향 거리 2
3082,c6,16,c6c3,남(S) 방향 거리 3
3083,c6,17,c6c2,남(S) 방향 거리 4
3084,c6,18,c6c1,남(S) 방향 거리 5
3085,c6,19,,남(S) 방향 거리 6
3086,c6,20,,남(S) 방향 거리 7
3087,c6,21,c6b6,서(W) 방향 거리 1
3088,c6,22,c6a6,서(W) 방향 거리 2
3089,c6,23,,서(W) 방향 거리 3
3090,c6,24,,서(W) 방향 거리 4
3091,c6,25,,서(W) 방향 거리 5
3092,c6,26,,서(W) 방향 거리 6
3093,c6,27,,서(W) 방향 거리 7
3094,c6,28,c6d7,북동(NE) 방향 거리 1
3095,c6,29,c6e8,북동(NE) 방향 거리 2
3096,c6,30,,북동(NE) 방향 거리 3
3097,c6,31,,북동(NE) 방향 거리 4
3098,c6,32,,북동(NE) 방향 거리 5
3099,c6,33,,북동(NE) 방향 거리 6
3100,c6,34,,북동(NE) 방향 거리 7
3101,c6,35,c6b7,북서(NW) 방향 거리 1
3102,c6,36,c6a8,북서(NW) 방향 거리 2
3103,c6,37,,북서(NW) 방향 거리 3
3104,c6,38,,북서(NW) 방향 거리 4
3105,c6,39,,북서(NW) 방향 거리 5
3106,c6,40,,북서(NW) 방향 거리 6
3107,c6,41,,북서(NW) 방향 거리 7
3108,c6,42,c6d5,남동(SE) 방향 거리 1
3109,c6,43,c6e4,남동(SE) 방향 거리 2
3110,c6,44,c6f3,남동(SE) 방향 거리 3
3111,c6,45,c6g2,남동(SE) 방향 거리 4
3112,c6,46,c6h1,남동(SE) 방향 거리 5
3113,c6,47,,남동(SE) 방향 거리 6
3114,c6,48,,남동(SE) 방향 거리 7
3115,c6,49,c6b5,남서(SW) 방향 거리 1
3116,c6,50,c6a4,남서(SW) 방향 거리 2
3117,c6,51,,남서(SW) 방향 거리 3
3118,c6,52,,남서(SW) 방향 거리 4
3119,c6,53,,남서(SW) 방향 거리 5
3120,c6,54,,남서(SW) 방향 거리 6
3121,c6,55,,남서(SW) 방향 거리 7
3122,c6,56,c6d8,"나이트 이동 (+1,+2)"
3123,c6,57,c6e7,"나이트 이동 (+2,+1)"
3124,c6,58,c6e5,"나이트 이동 (+2,−1)"
3125,c6,59,c6d4,"나이트 이동 (+1,−2)"
3126,c6,60,c6b4,"나이트 이동 (−1,−2)"
3127,c6,61,c6a5,"나이트 이동 (−2,−1)"
3128,c6,62,c6a7,"나이트 이동 (−2,+1)"
3129,c6,63,c6b8,"나이트 이동 (−1,+2)"
3130,c6,64,,폰 직진 승격 → 나이트
3131,c6,65,,폰 직진 승격 → 비숍
3132,c6,66,,폰 직진 승격 → 룩
3133,c6,67,,폰 대각선 우 승격 → 나이트
3134,c6,68,,폰 대각선 우 승격 → 비숍
3135,c6,69,,폰 대각선 우 승격 → 룩
3136,c6,70,,폰 대각선 좌 승격 → 나이트
3137,c6,71,,폰 대각선 좌 승격 → 비숍
3138,c6,72,,폰 대각선 좌 승격 → 룩
3139,d6,0,d6d7,북(N) 방향 거리 1
3140,d6,1,d6d8,북(N) 방향 거리 2
3141,d6,2,,북(N) 방향 거리 3
3142,d6,3,,북(N) 방향 거리 4
3143,d6,4,,북(N) 방향 거리 5
3144,d6,5,,북(N) 방향 거리 6
3145,d6,6,,북(N) 방향 거리 7
3146,d6,7,d6e6,동(E) 방향 거리 1
3147,d6,8,d6f6,동(E) 방향 거리 2
3148,d6,9,d6g6,동(E) 방향 거리 3
3149,d6,10,d6h6,동(E) 방향 거리 4
3150,d6,11,,동(E) 방향 거리 5
3151,d6,12,,동(E) 방향 거리 6
3152,d6,13,,동(E) 방향 거리 7
3153,d6,14,d6d5,남(S) 방향 거리 1
3154,d6,15,d6d4,남(S) 방향 거리 2
3155,d6,16,d6d3,남(S) 방향 거리 3
3156,d6,17,d6d2,남(S) 방향 거리 4
3157,d6,18,d6d1,남(S) 방향 거리 5
3158,d6,19,,남(S) 방향 거리 6
3159,d6,20,,남(S) 방향 거리 7
3160,d6,21,d6c6,서(W) 방향 거리 1
3161,d6,22,d6b6,서(W) 방향 거리 2
3162,d6,23,d6a6,서(W) 방향 거리 3
3163,d6,24,,서(W) 방향 거리 4
3164,d6,25,,서(W) 방향 거리 5
3165,d6,26,,서(W) 방향 거리 6
3166,d6,27,,서(W) 방향 거리 7
3167,d6,28,d6e7,북동(NE) 방향 거리 1
3168,d6,29,d6f8,북동(NE) 방향 거리 2
3169,d6,30,,북동(NE) 방향 거리 3
3170,d6,31,,북동(NE) 방향 거리 4
3171,d6,32,,북동(NE) 방향 거리 5
3172,d6,33,,북동(NE) 방향 거리 6
3173,d6,34,,북동(NE) 방향 거리 7
3174,d6,35,d6c7,북서(NW) 방향 거리 1
3175,d6,36,d6b8,북서(NW) 방향 거리 2
3176,d6,37,,북서(NW) 방향 거리 3
3177,d6,38,,북서(NW) 방향 거리 4
3178,d6,39,,북서(NW) 방향 거리 5
3179,d6,40,,북서(NW) 방향 거리 6
3180,d6,41,,북서(NW) 방향 거리 7
3181,d6,42,d6e5,남동(SE) 방향 거리 1
3182,d6,43,d6f4,남동(SE) 방향 거리 2
3183,d6,44,d6g3,남동(SE) 방향 거리 3
3184,d6,45,d6h2,남동(SE) 방향 거리 4
3185,d6,46,,남동(SE) 방향 거리 5
3186,d6,47,,남동(SE) 방향 거리 6
3187,d6,48,,남동(SE) 방향 거리 7
3188,d6,49,d6c5,남서(SW) 방향 거리 1
3189,d6,50,d6b4,남서(SW) 방향 거리 2
3190,d6,51,d6a3,남서(SW) 방향 거리 3
3191,d6,52,,남서(SW) 방향 거리 4
3192,d6,53,,남서(SW) 방향 거리 5
3193,d6,54,,남서(SW) 방향 거리 6
3194,d6,55,,남서(SW) 방향 거리 7
3195,d6,56,d6e8,"나이트 이동 (+1,+2)"
3196,d6,57,d6f7,"나이트 이동 (+2,+1)"
3197,d6,58,d6f5,"나이트 이동 (+2,−1)"
3198,d6,59,d6e4,"나이트 이동 (+1,−2)"
3199,d6,60,d6c4,"나이트 이동 (−1,−2)"
3200,d6,61,d6b5,"나이트 이동 (−2,−1)"
3201,d6,62,d6b7,"나이트 이동 (−2,+1)"
3202,d6,63,d6c8,"나이트 이동 (−1,+2)"
3203,d6,64,,폰 직진 승격 → 나이트
3204,d6,65,,폰 직진 승격 → 비숍
3205,d6,66,,폰 직진 승격 → 룩
3206,d6,67,,폰 대각선 우 승격 → 나이트
3207,d6,68,,폰 대각선 우 승격 → 비숍
3208,d6,69,,폰 대각선 우 승격 → 룩
3209,d6,70,,폰 대각선 좌 승격 → 나이트
3210,d6,71,,폰 대각선 좌 승격 → 비숍
3211,d6,72,,폰 대각선 좌 승격 → 룩
3212,e6,0,e6e7,북(N) 방향 거리 1
3213,e6,1,e6e8,북(N) 방향 거리 2
3214,e6,2,,북(N) 방향 거리 3
3215,e6,3,,북(N) 방향 거리 4
3216,e6,4,,북(N) 방향 거리 5
3217,e6,5,,북(N) 방향 거리 6
3218,e6,6,,북(N) 방향 거리 7
3219,e6,7,e6f6,동(E) 방향 거리 1
3220,e6,8,e6g6,동(E) 방향 거리 2
3221,e6,9,e6h6,동(E) 방향 거리 3
3222,e6,10,,동(E) 방향 거리 4
3223,e6,11,,동(E) 방향 거리 5
3224,e6,12,,동(E) 방향 거리 6
3225,e6,13,,동(E) 방향 거리 7
3226,e6,14,e6e5,남(S) 방향 거리 1
3227,e6,15,e6e4,남(S) 방향 거리 2
3228,e6,16,e6e3,남(S) 방향 거리 3
3229,e6,17,e6e2,남(S) 방향 거리 4
3230,e6,18,e6e1,남(S) 방향 거리 5
3231,e6,19,,남(S) 방향 거리 6
3232,e6,20,,남(S) 방향 거리 7
3233,e6,21,e6d6,서(W) 방향 거리 1
3234,e6,22,e6c6,서(W) 방향 거리 2
3235,e6,23,e6b6,서(W) 방향 거리 3
3236,e6,24,e6a6,서(W) 방향 거리 4
3237,e6,25,,서(W) 방향 거리 5
3238,e6,26,,서(W) 방향 거리 6
3239,e6,27,,서(W) 방향 거리 7
3240,e6,28,e6f7,북동(NE) 방향 거리 1
3241,e6,29,e6g8,북동(NE) 방향 거리 2
3242,e6,30,,북동(NE) 방향 거리 3
3243,e6,31,,북동(NE) 방향 거리 4
3244,e6,32,,북동(NE) 방향 거리 5
3245,e6,33,,북동(NE) 방향 거리 6
3246,e6,34,,북동(NE) 방향 거리 7
3247,e6,35,e6d7,북서(NW) 방향 거리 1
3248,e6,36,e6c8,북서(NW) 방향 거리 2
3249,e6,37,,북서(NW) 방향 거리 3
3250,e6,38,,북서(NW) 방향 거리 4
3251,e6,39,,북서(NW) 방향 거리 5
3252,e6,40,,북서(NW) 방향 거리 6
3253,e6,41,,북서(NW) 방향 거리 7
3254,e6,42,e6f5,남동(SE) 방향 거리 1
3255,e6,43,e6g4,남동(SE) 방향 거리 2
3256,e6,44,e6h3,남동(SE) 방향 거리 3
3257,e6,45,,남동(SE) 방향 거리 4
3258,e6,46,,남동(SE) 방향 거리 5
3259,e6,47,,남동(SE) 방향 거리 6
3260,e6,48,,남동(SE) 방향 거리 7
3261,e6,49,e6d5,남서(SW) 방향 거리 1
3262,e6,50,e6c4,남서(SW) 방향 거리 2
3263,e6,51,e6b3,남서(SW) 방향 거리 3
3264,e6,52,e6a2,남서(SW) 방향 거리 4
3265,e6,53,,남서(SW) 방향 거리 5
3266,e6,54,,남서(SW) 방향 거리 6
3267,e6,55,,남서(SW) 방향 거리 7
3268,e6,56,e6f8,"나이트 이동 (+1,+2)"
3269,e6,57,e6g7,"나이트 이동 (+2,+1)"
3270,e6,58,e6g5,"나이트 이동 (+2,−1)"
3271,e6,59,e6f4,"나이트 이동 (+1,−2)"
3272,e6,60,e6d4,"나이트 이동 (−1,−2)"
3273,e6,61,e6c5,"나이트 이동 (−2,−1)"
3274,e6,62,e6c7,"나이트 이동 (−2,+1)"
3275,e6,63,e6d8,"나이트 이동 (−1,+2)"
3276,e6,64,,폰 직진 승격 → 나이트
3277,e6,65,,폰 직진 승격 → 비숍
3278,e6,66,,폰 직진 승격 → 룩
3279,e6,67,,폰 대각선 우 승격 → 나이트
3280,e6,68,,폰 대각선 우 승격 → 비숍
3281,e6,69,,폰 대각선 우 승격 → 룩
3282,e6,70,,폰 대각선 좌 승격 → 나이트
3283,e6,71,,폰 대각선 좌 승격 → 비숍
3284,e6,72,,폰 대각선 좌 승격 → 룩
3285,f6,0,f6f7,북(N) 방향 거리 1
3286,f6,1,f6f8,북(N) 방향 거리 2
3287,f6,2,,북(N) 방향 거리 3
3288,f6,3,,북(N) 방향 거리 4
3289,f6,4,,북(N) 방향 거리 5
3290,f6,5,,북(N) 방향 거리 6
3291,f6,6,,북(N) 방향 거리 7
3292,f6,7,f6g6,동(E) 방향 거리 1
3293,f6,8,f6h6,동(E) 방향 거리 2
3294,f6,9,,동(E) 방향 거리 3
3295,f6,10,,동(E) 방향 거리 4
3296,f6,11,,동(E) 방향 거리 5
3297,f6,12,,동(E) 방향 거리 6
3298,f6,13,,동(E) 방향 거리 7
3299,f6,14,f6f5,남(S) 방향 거리 1
3300,f6,15,f6f4,남(S) 방향 거리 2
3301,f6,16,f6f3,남(S) 방향 거리 3
3302,f6,17,f6f2,남(S) 방향 거리 4
3303,f6,18,f6f1,남(S) 방향 거리 5
3304,f6,19,,남(S) 방향 거리 6
3305,f6,20,,남(S) 방향 거리 7
3306,f6,21,f6e6,서(W) 방향 거리 1
3307,f6,22,f6d6,서(W) 방향 거리 2
3308,f6,23,f6c6,서(W) 방향 거리 3
3309,f6,24,f6b6,서(W) 방향 거리 4
3310,f6,25,f6a6,서(W) 방향 거리 5
3311,f6,26,,서(W) 방향 거리 6
3312,f6,27,,서(W) 방향 거리 7
3313,f6,28,f6g7,북동(NE) 방향 거리 1
3314,f6,29,f6h8,북동(NE) 방향 거리 2
3315,f6,30,,북동(NE) 방향 거리 3
3316,f6,31,,북동(NE) 방향 거리 4
3317,f6,32,,북동(NE) 방향 거리 5
3318,f6,33,,북동(NE) 방향 거리 6
3319,f6,34,,북동(NE) 방향 거리 7
3320,f6,35,f6e7,북서(NW) 방향 거리 1
3321,f6,36,f6d8,북서(NW) 방향 거리 2
3322,f6,37,,북서(NW) 방향 거리 3
3323,f6,38,,북서(NW) 방향 거리 4
3324,f6,39,,북서(NW) 방향 거리 5
3325,f6,40,,북서(NW) 방향 거리 6
3326,f6,41,,북서(NW) 방향 거리 7
3327,f6,42,f6g5,남동(SE) 방향 거리 1
3328,f6,43,f6h4,남동(SE) 방향 거리 2
3329,f6,44,,남동(SE) 방향 거리 3
3330,f6,45,,남동(SE) 방향 거리 4
3331,f6,46,,남동(SE) 방향 거리 5
3332,f6,47,,남동(SE) 방향 거리 6
3333,f6,48,,남동(SE) 방향 거리 7
3334,f6,49,f6e5,남서(SW) 방향 거리 1
3335,f6,50,f6d4,남서(SW) 방향 거리 2
3336,f6,51,f6c3,남서(SW) 방향 거리 3
3337,f6,52,f6b2,남서(SW) 방향 거리 4
3338,f6,53,f6a1,남서(SW) 방향 거리 5
3339,f6,54,,남서(SW) 방향 거리 6
3340,f6,55,,남서(SW) 방향 거리 7
3341,f6,56,f6g8,"나이트 이동 (+1,+2)"
3342,f6,57,f6h7,"나이트 이동 (+2,+1)"
3343,f6,58,f6h5,"나이트 이동 (+2,−1)"
3344,f6,59,f6g4,"나이트 이동 (+1,−2)"
3345,f6,60,f6e4,"나이트 이동 (−1,−2)"
3346,f6,61,f6d5,"나이트 이동 (−2,−1)"
3347,f6,62,f6d7,"나이트 이동 (−2,+1)"
3348,f6,63,f6e8,"나이트 이동 (−1,+2)"
3349,f6,64,,폰 직진 승격 → 나이트
3350,f6,65,,폰 직진 승격 → 비숍
3351,f6,66,,폰 직진 승격 → 룩
3352,f6,67,,폰 대각선 우 승격 → 나이트
3353,f6,68,,폰 대각선 우 승격 → 비숍
3354,f6,69,,폰 대각선 우 승격 → 룩
3355,f6,70,,폰 대각선 좌 승격 → 나이트
3356,f6,71,,폰 대각선 좌 승격 → 비숍
3357,f6,72,,폰 대각선 좌 승격 → 룩
3358,g6,0,g6g7,북(N) 방향 거리 1
3359,g6,1,g6g8,북(N) 방향 거리 2
3360,g6,2,,북(N) 방향 거리 3
3361,g6,3,,북(N) 방향 거리 4
3362,g6,4,,북(N) 방향 거리 5
3363,g6,5,,북(N) 방향 거리 6
3364,g6,6,,북(N) 방향 거리 7
3365,g6,7,g6h6,동(E) 방향 거리 1
3366,g6,8,,동(E) 방향 거리 2
3367,g6,9,,동(E) 방향 거리 3
3368,g6,10,,동(E) 방향 거리 4
3369,g6,11,,동(E) 방향 거리 5
3370,g6,12,,동(E) 방향 거리 6
3371,g6,13,,동(E) 방향 거리 7
3372,g6,14,g6g5,남(S) 방향 거리 1
3373,g6,15,g6g4,남(S) 방향 거리 2
3374,g6,16,g6g3,남(S) 방향 거리 3
3375,g6,17,g6g2,남(S) 방향 거리 4
3376,g6,18,g6g1,남(S) 방향 거리 5
3377,g6,19,,남(S) 방향 거리 6
3378,g6,20,,남(S) 방향 거리 7
3379,g6,21,g6f6,서(W) 방향 거리 1
3380,g6,22,g6e6,서(W) 방향 거리 2
3381,g6,23,g6d6,서(W) 방향 거리 3
3382,g6,24,g6c6,서(W) 방향 거리 4
3383,g6,25,g6b6,서(W) 방향 거리 5
3384,g6,26,g6a6,서(W) 방향 거리 6
3385,g6,27,,서(W) 방향 거리 7
3386,g6,28,g6h7,북동(NE) 방향 거리 1
3387,g6,29,,북동(NE) 방향 거리 2
3388,g6,30,,북동(NE) 방향 거리 3
3389,g6,31,,북동(NE) 방향 거리 4
3390,g6,32,,북동(NE) 방향 거리 5
3391,g6,33,,북동(NE) 방향 거리 6
3392,g6,34,,북동(NE) 방향 거리 7
3393,g6,35,g6f7,북서(NW) 방향 거리 1
3394,g6,36,g6e8,북서(NW) 방향 거리 2
3395,g6,37,,북서(NW) 방향 거리 3
3396,g6,38,,북서(NW) 방향 거리 4
3397,g6,39,,북서(NW) 방향 거리 5
3398,g6,40,,북서(NW) 방향 거리 6
3399,g6,41,,북서(NW) 방향 거리 7
3400,g6,42,g6h5,남동(SE) 방향 거리 1
3401,g6,43,,남동(SE) 방향 거리 2
3402,g6,44,,남동(SE) 방향 거리 3
3403,g6,45,,남동(SE) 방향 거리 4
3404,g6,46,,남동(SE) 방향 거리 5
3405,g6,47,,남동(SE) 방향 거리 6
3406,g6,48,,남동(SE) 방향 거리 7
3407,g6,49,g6f5,남서(SW) 방향 거리 1
3408,g6,50,g6e4,남서(SW) 방향 거리 2
3409,g6,51,g6d3,남서(SW) 방향 거리 3
3410,g6,52,g6c2,남서(SW) 방향 거리 4
3411,g6,53,g6b1,남서(SW) 방향 거리 5
3412,g6,54,,남서(SW) 방향 거리 6
3413,g6,55,,남서(SW) 방향 거리 7
3414,g6,56,g6h8,"나이트 이동 (+1,+2)"
3415,g6,57,,"나이트 이동 (+2,+1)"
3416,g6,58,,"나이트 이동 (+2,−1)"
3417,g6,59,g6h4,"나이트 이동 (+1,−2)"
3418,g6,60,g6f4,"나이트 이동 (−1,−2)"
3419,g6,61,g6e5,"나이트 이동 (−2,−1)"
3420,g6,62,g6e7,"나이트 이동 (−2,+1)"
3421,g6,63,g6f8,"나이트 이동 (−1,+2)"
3422,g6,64,,폰 직진 승격 → 나이트
3423,g6,65,,폰 직진 승격 → 비숍
3424,g6,66,,폰 직진 승격 → 룩
3425,g6,67,,폰 대각선 우 승격 → 나이트
3426,g6,68,,폰 대각선 우 승격 → 비숍
3427,g6,69,,폰 대각선 우 승격 → 룩
3428,g6,70,,폰 대각선 좌 승격 → 나이트
3429,g6,71,,폰 대각선 좌 승격 → 비숍
3430,g6,72,,폰 대각선 좌 승격 → 룩
3431,h6,0,h6h7,북(N) 방향 거리 1
3432,h6,1,h6h8,북(N) 방향 거리 2
3433,h6,2,,북(N) 방향 거리 3
3434,h6,3,,북(N) 방향 거리 4
3435,h6,4,,북(N) 방향 거리 5
3436,h6,5,,북(N) 방향 거리 6
3437,h6,6,,북(N) 방향 거리 7
3438,h6,7,,동(E) 방향 거리 1
3439,h6,8,,동(E) 방향 거리 2
3440,h6,9,,동(E) 방향 거리 3
3441,h6,10,,동(E) 방향 거리 4
3442,h6,11,,동(E) 방향 거리 5
3443,h6,12,,동(E) 방향 거리 6
3444,h6,13,,동(E) 방향 거리 7
3445,h6,14,h6h5,남(S) 방향 거리 1
3446,h6,15,h6h4,남(S) 방향 거리 2
3447,h6,16,h6h3,남(S) 방향 거리 3
3448,h6,17,h6h2,남(S) 방향 거리 4
3449,h6,18,h6h1,남(S) 방향 거리 5
3450,h6,19,,남(S) 방향 거리 6
3451,h6,20,,남(S) 방향 거리 7
3452,h6,21,h6g6,서(W) 방향 거리 1
3453,h6,22,h6f6,서(W) 방향 거리 2
3454,h6,23,h6e6,서(W) 방향 거리 3
3455,h6,24,h6d6,서(W) 방향 거리 4
3456,h6,25,h6c6,서(W) 방향 거리 5
3457,h6,26,h6b6,서(W) 방향 거리 6
3458,h6,27,h6a6,서(W) 방향 거리 7
3459,h6,28,,북동(NE) 방향 거리 1
3460,h6,29,,북동(NE) 방향 거리 2
3461,h6,30,,북동(NE) 방향 거리 3
3462,h6,31,,북동(NE) 방향 거리 4
3463,h6,32,,북동(NE) 방향 거리 5
3464,h6,33,,북동(NE) 방향 거리 6
3465,h6,34,,북동(NE) 방향 거리 7
3466,h6,35,h6g7,북서(NW) 방향 거리 1
3467,h6,36,h6f8,북서(NW) 방향 거리 2
3468,h6,37,,북서(NW) 방향 거리 3
3469,h6,38,,북서(NW) 방향 거리 4
3470,h6,39,,북서(NW) 방향 거리 5
3471,h6,40,,북서(NW) 방향 거리 6
3472,h6,41,,북서(NW) 방향 거리 7
3473,h6,42,,남동(SE) 방향 거리 1
3474,h6,43,,남동(SE) 방향 거리 2
3475,h6,44,,남동(SE) 방향 거리 3
3476,h6,45,,남동(SE) 방향 거리 4
3477,h6,46,,남동(SE) 방향 거리 5
3478,h6,47,,남동(SE) 방향 거리 6
